Coordinates
"47.69572420990904, 7.932675077665233"
"47.69987482406684, 9.432054070408986"
"47.696904659309844, 9.931823775490502"
"47.69175857183862, 10.431483721597143"
"47.684438084867914, 10.930975137343783"
"47.674945363894096, 11.430239376652569"
"47.66328321466653, 11.929217962140699"
"47.63346503937414, 12.926085363620054"
"48.082621553956564, 7.672931314860732"
"48.08733334830279, 8.176381437118758"
"48.08983922189807, 8.67993047467078"
"48.090138424079576, 9.183517961368292"
"48.088230865205475, 9.68708340187887"
"48.084117116740465, 10.190566317604608"
"48.077798410710386, 10.69390629256831"
"48.06927663852703, 11.197043019178984"
"48.05855434918555, 11.699916343788757"
"48.04563474683871, 12.202466311953904"
"48.030521687752774, 12.704633213313897"
"48.47475445771898, 7.916433202497281"
"48.47841282971879, 8.423782306792106"
"48.47983462198992, 8.931201987998465"
"48.479019403555796, 9.438630096959587"
"48.475967421534534, 9.946004477996729"
"48.47067960089909, 10.453263017003477"
"48.463157543579726, 10.96034368945842"
"48.45340352691092, 11.467184608261986"
"48.44142050142593, 11.97372407130402"
"48.427212088004076, 12.479900608669475"
"48.41078257437685, 12.985653029391102"
"48.86636585817255, 8.163673130029848"
"48.86894086744334, 8.674991260301715"
"48.869248324915645, 9.186349994513764"
"48.8672881362702, 9.69768544697904"
"48.86306090278758, 10.208933750380986"
"48.85656792075457, 10.720031106143693"
"48.84781118018537, 11.230913834664657"
"48.83679336286026, 11.741518425309721"
"48.823517839686254, 12.251781586070916"
"48.807988667385644, 12.76164029278904"
"48.79021058451969, 13.271031837844545"
"49.23926576730392, 6.869401992646793"
"49.24761779617707, 7.384339883687531"
"49.25367448665491, 7.899483457269812"
"49.257433959540464, 8.414767216099277"
"49.25889504781349, 8.930125550181549"
"49.258057297802, 9.445492789528066"
"49.25492096963785, 9.960803256984303"
"49.24948703699557, 10.475991321072595"
"49.241757186114626, 10.990991448741791"
"49.23173381410791, 11.505738257916281"
"49.219420026559774, 12.020166569737725"
"49.20481963441956, 12.534211460393983"
"49.187937150197214, 13.047808312431265"
"49.62338100986228, 6.593055900839657"
"49.63301042909659, 7.111950387053832"
"49.64031419619035, 7.631090005885567"
"49.64529001768346, 8.150407483764043"
"49.64793633014383, 8.669835401351563"
"49.64825230176375, 9.189306248716814"
"49.6462378332099, 9.708752480696429"
"49.64189355772484, 10.228106572329795"
"49.635220840479846, 10.747301074251872"
"49.62622177718072, 11.266268667928848"
"49.61489919192939, 11.784942220622096"
"49.60125663434699, 12.303254839967025"
"50.00673620771484, 6.312247048411396"
"50.01767608117768, 6.835162961405523"
"50.02625973836734, 7.358365558917829"
"50.032484451023315, 7.881785739959712"
"50.03634823916761, 8.40535422174507"
"50.03784987316134, 8.929001597438287"
"50.03698887498342, 9.452658394164942"
"50.03376551872773, 9.976255131162507"
"50.02818083031809, 10.4997223779478"
"50.0202365864412, 11.02299081237779"
"50.00993531270059, 11.545991278480919"
"49.997280280995604, 12.068654843936839"
"50.40158806676061, 6.553845549625506"
"50.41148510280051, 7.081178821497072"
"50.4189919264367, 7.608771562268063"
"50.42410612004838, 8.136552570547378"
"50.4268260355104, 8.664450484350871"
"50.42715079593725, 9.192393841880486"
"50.425080296611654, 9.720311142519094"
"50.420615205095444, 10.248130907909273"
"50.413756960522626, 10.77578174298396"
"50.40450777207609, 11.303192396817051"
"50.39287061665184, 11.830291823162785"
"50.3788492357165, 12.35700924055401"
"50.78471888448755, 6.267861899592291"
"50.79596348304731, 6.799394272430846"
"50.80478633495786, 7.331230276593807"
"50.81118456284796, 7.863296735944371"
"50.81515607844195, 8.39552027387253"
"50.816699584808696, 8.927827376965155"
"50.815814577759966, 9.460144458977426"
"50.812501346394214, 9.992397924964882"
"50.806760972784765, 10.524514235434651"
"50.798595330812944, 11.056419970374394"
"50.788007084149264, 11.588041893017941"
"50.77499968338746, 12.119307013207715"
"50.75957736233866, 12.650142650215704"
"50.74174513349448, 13.180476494886943"
"51.17966724090237, 6.512872010890056"
"51.18984075658731, 7.049022799246606"
"51.19755736790182, 7.585448572929326"
"51.20281452369442, 8.12207388005499"
"51.20561048474968, 8.658823091468758"
"51.205944325697466, 9.195620467828705"
"51.20381593602955, 9.73239022693813"
"51.19922602022105, 10.269056611174296"
"51.19217609695634, 10.80554395486188"
"51.18266849746161, 11.341776751439603"
"51.17070636294794, 11.877679720269374"
"51.156293641171565, 12.413177872938848"
"51.13943508212007, 12.94819657891033"
"51.120136232835144, 13.48266163037177"
"51.098403431384874, 14.016499306148793"
"51.0742438000008, 14.549636434540735"
"51.56256786899101, 6.221467598143681"
"51.57412742339575, 6.762005473612072"
"51.58319750949013, 7.302865335254502"
"51.58977508940652, 7.843969594175526"
"51.59385795829333, 8.385240439974318"
"51.59544474677959, 8.92659991108253"
"51.59453492250751, 9.467969965448793"
"51.59112879072837, 10.00927255140796"
"51.5852274939608, 10.550429678572458"
"51.57683301071205, 11.091363488582912"
"51.56594815326544, 11.631996325555933"
"51.55257656454001, 12.172250806068146"
"51.53672271403022, 12.712049888517603"
"51.51839189283619, 13.25131694170632"
"51.49759020779717, 13.789975812491024"
"51.47432457474322, 14.32795089235311"
"51.9680770977169, 7.01539950141386"
"51.97601065262119, 7.561060905892472"
"51.981415650539084, 8.106934056319245"
"51.984290254112345, 8.652938698160881"
"51.98463348573017, 9.198994454999387"
"51.98244522864469, 9.745020903010793"
"51.97772622710416, 10.290937645554989"
"51.970478085503636, 10.836664387701815"
"51.960703266555605, 11.382121010518935"
"51.94840508848491, 11.927227644947953"
"51.93358772125578, 12.471904745097103"
"51.91625618184066, 13.016073160781337"
"51.89641632854323, 13.559654209143968"
"51.8740748543905, 14.102569745197894"
"52.36149320990613, 7.273196317821569"
"52.36825635046029, 7.823753563246102"
"52.372454429605106, 8.37448771105241"
"52.3740859998491, 8.925315974076646"
"52.373150498454905, 9.476155476033002"
"52.36964824809395, 10.026923329989746"
"52.363580456470984, 10.57753671687076"
"52.354949214919536, 11.127912963794746"
"52.34375749597196, 11.677969622065056"
"52.33000914991056, 12.227624544624657"
"52.31370890030938, 12.776795962793082"
"52.29486233857803, 13.325402562105447"
"52.27347591752265, 13.873363557077573"
"52.24955694394074, 14.42059876472597"
"52.75435195023247, 7.5355433748068865"
"52.75990998405312, 8.091092601704494"
"52.76286599416211, 8.646781557999939"
"52.76321894655876, 9.202524832487946"
"52.760968717759766, 9.758236961412162"
"52.756116094945895, 10.31383251115056"
"52.74866277502799, 10.869226160827212"
"52.73861136263516, 11.424332784648808"
"52.72596536703087, 11.97906753376555"
"52.71072919796485, 12.533345917458155"
"52.692908160472776, 13.087083883455872"
"52.6725084486374, 13.640197897194206"
"52.64953713832843, 14.192605019825933"
"53.1396734024762, 7.242142491357831"
"53.14662871514065, 7.8025935814392176"
"53.1509461119429, 8.363232783252837"
